relation_type,source_id,target_id,weight,source_book,page,evidence
COVERS,E03014,E21581,3,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",21,"方向控制阀:用来控制液流的方向,如单向阀、换向阀等"
COVERS,E03014,E06616,4,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",21,"压力控制阀:用来控制液压系统的工作压力,如溢流阀、减压阀、顺序阀、压力继电器等"
COVERS,E03014,E21582,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",21,"压力控制阀:用来控制液压系统的工作压力,如溢流阀、减压阀、顺序阀、压力继电器等"
COVERS,E03014,E21586,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",21,"流量控制阀:用来控制执行机构的速度,如节流阀、调速阀等"
COVERS,E03014,E40845,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",23,"为了保证纸质滤油器的正常工作,不致因杂质逐渐聚集在滤芯上而增大压差破坏纸芯,纸质滤油器上方装有堵塞发讯报警装置"
COVERS,E03014,E40847,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",24,"但因它属于深层过滤,易堵塞,很难清洗,所以要经常更换滤器"
COVERS,E03014,E46667,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",24,"但因它属于深层过滤,易堵塞,很难清洗,所以要经常更换滤器"
COVERS,E03014,E40848,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",24,"液体的粘度也是选择滤油器的重要因素,因为流阻随粘度的增加而增加,通常在冷态起动的情况下,如果液体粘度接近2000SUS,液体会使滤芯损坏或破裂,在这种情况下,必须用旁通阀提供液体的循环,直至液体的温度升高而粘度下降到正常值时为止;另一种可供选择的办法是,采用重载、成本高、能承受大压差的滤油器,为使滤油器能得到及时维修和可靠工作,滤油器必须设有故障指示器和报警器"
COVERS,E03014,E53354,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",24,"工作可靠,使用寿命长——在额定压力和温度下工作可靠、耐冲击、耐振动、密封性能好"
COVERS,E03014,E18684,7,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",25,油液流经的管路(元件)允许最大流速(m/s)装有滤油器的吸油管路0.5~1.5无滤油器的吸油管路1.5~3.0回油管路2~3压油管路压力≤2.5MPa3≤5MPa4≤10MPa5&gt;15MPa7短管及局部收缩处4.5~10安全阀30~40
COVERS,E03014,E40850,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",25,"液压泵与电机在油箱上的安装方式有两种:卧式安装法管道外露,安装维修较方便;立式安装法将液压泵与有的管道都放在油箱里,便于收集漏油,但维修不方便"
COVERS,E03014,E48943,8,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",26,"油管和管接头的选用是否适当,不仅影响系统的效率,而且会产生振动、噪声和漏油,使系统无法正常工作"
COVERS,E03014,E53382,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",27,"系统压力选得是否合理,直接关系到整个系统的合理程度"
COVERS,E00001,E37053,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E03014,E43828,10,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",27,"提高系统工作压力,会降低元件的容积效率和增加系统的发热"
COVERS,E00001,E37058,2,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E37061,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E37062,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E03014,E08970,5,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",29,"在操纵过于费力,操作次数频繁的地方最好用手动比例控制(如起货机、舵机的转向控制等"
COVERS,E03014,E21779,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",30,"同时,当舵叶碰到急浪或冰块的冲击,液压缸中的工作压力急剧升高时,溢流阀打开,使舵叶自动让过一个角度,液压缸、阀件、管路和舵设备即可避免过载,这个动作过程称为防浪让舵,故此溢流阀也有防浪阀之称"
COVERS,E00001,E37065,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E37066,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E37067,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E37068,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E37069,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E03014,E21816,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",31,"从而使右侧液压缸失压,左侧液压缸中的油液高速回油箱,这时专用阀的阀芯右端失压,在弹簧力作用下,阀芯向右移动,当移到节流阀位置时,左侧液压缸回油通道被节流,回油受到较大阻力,使管路中的油压升高,平衡住水流对舵叶的作用,而使舵叶转动速度得到限止,不致使右侧液压缸出现吸空现象"
COVERS,E03014,E40855,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",31,"从而使右侧液压缸失压,左侧液压缸中的油液高速回油箱,这时专用阀的阀芯右端失压,在弹簧力作用下,阀芯向右移动,当移到节流阀位置时,左侧液压缸回油通道被节流,回油受到较大阻力,使管路中的油压升高,平衡住水流对舵叶的作用,而使舵叶转动速度得到限止,不致使右侧液压缸出现吸空现象"
COVERS,E03014,E43837,6,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",31,"从而使右侧液压缸失压,左侧液压缸中的油液高速回油箱,这时专用阀的阀芯右端失压,在弹簧力作用下,阀芯向右移动,当移到节流阀位置时,左侧液压缸回油通道被节流,回油受到较大阻力,使管路中的油压升高,平衡住水流对舵叶的作用,而使舵叶转动速度得到限止,不致使右侧液压缸出现吸空现象"
COVERS,E03014,E50734,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",31,"开式液压系统的特点是:系统组成简单,油液散热好,杂质容易沉淀,初置费用低;但是系统中容易进入空气,引起噪声增加,采用换向阀换向造成换向冲击力大,操作费力,能耗大"
COVERS,E00001,E43210,4,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E43211,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E00001,E43212,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
COVERS,E03014,E05794,7,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",32,电动机产生的反力
COVERS,E00001,E43214,1,船舶电气设备维修指南,79,"故障现象故障原因处理方法(一)按下启动按钮,接触器吸不上或吸力不足,伴有嗡鸣声1电源电压过低或波动大1用万用表测量线圈两端电压,是否低于产品规定85%额定电压2更换操作电源3更换线圈4卸下灭弧罩后,按动衡铁,看是否能灵活带动触头,如不灵活,排除相应故障,拆下有关零件去锈加油,紧固校正或更换变形或损坏零件5更换与线路额定电压一样的线圈6调整衔铁气隙(二)接触器吸不上1电源断线2线圈断路1用万用表测线"
